VERSION	1200
Time[MSec.]	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio	Ratio
1332405.5	0.207600	0.233400	0.137900	0.437000	0.249400	0.136100	0.274300	0.274800	0.283100	0.351000	0.346400	0.461300	0.266400	0.303800	0.156500	0.293900	0.230600	0.379200	0.146600	0.174900
1337569.9	0.219300	0.250600	0.151400	0.414400	0.265600	0.145700	0.261600	0.282600	0.288600	0.361400	0.360700	0.479900	0.279800	0.309300	0.165300	0.302600	0.239500	0.372600	0.150800	0.173700
1342734.2	0.221700	0.249400	0.150700	0.420200	0.270900	0.142900	0.264100	0.286900	0.289300	0.366200	0.364900	0.497500	0.285600	0.310300	0.165700	0.306000	0.248500	0.373800	0.152600	0.178000
1347898.6	0.216300	0.240700	0.140700	0.439700	0.255500	0.139300	0.270200	0.278100	0.279700	0.355400	0.347300	0.471000	0.270500	0.303700	0.161000	0.296400	0.246200	0.370700	0.149500	0.176300
1353063.0	0.224900	0.250300	0.150000	0.443800	0.267100	0.144300	0.268000	0.284500	0.285500	0.360600	0.355700	0.490300	0.279000	0.308400	0.166900	0.302000	0.252600	0.376300	0.150200	0.176600
1358227.3	0.232600	0.259700	0.157700	0.420600	0.277900	0.148100	0.260600	0.288200	0.280800	0.352100	0.356100	0.488900	0.284200	0.303600	0.171900	0.302700	0.256900	0.368800	0.156800	0.182300
1363391.7	0.213500	0.238200	0.139200	0.447500	0.251100	0.137100	0.273600	0.268400	0.258100	0.313200	0.317300	0.410000	0.258300	0.290800	0.160200	0.269600	0.234900	0.361500	0.147000	0.174800
1368556.1	0.214200	0.240200	0.143200	0.419300	0.246900	0.141100	0.262800	0.261300	0.247500	0.295000	0.302500	0.375700	0.252700	0.275500	0.160300	0.258100	0.227800	0.351200	0.148400	0.174700
1373720.4	0.217800	0.246000	0.149500	0.397000	0.250200	0.141800	0.256400	0.260000	0.241800	0.286900	0.298200	0.357300	0.256400	0.268200	0.163000	0.251900	0.227100	0.350400	0.152600	0.179500
1378884.8	0.212300	0.241000	0.144900	0.396700	0.239400	0.140600	0.257400	0.248300	0.230500	0.270300	0.283100	0.324900	0.243700	0.260100	0.159000	0.237100	0.215400	0.347700	0.149100	0.174200
1384049.1	0.208200	0.238400	0.143000	0.381400	0.238800	0.139600	0.254100	0.245200	0.225900	0.262500	0.276700	0.311300	0.243400	0.253900	0.158800	0.230700	0.211000	0.341100	0.149500	0.175000
1389213.5	0.205700	0.233700	0.139100	0.378300	0.231100	0.137200	0.255000	0.240800	0.220800	0.255000	0.268500	0.293700	0.237200	0.248800	0.155600	0.223200	0.204500	0.338800	0.146000	0.171300
1394377.9	0.203600	0.232000	0.138700	0.371300	0.227500	0.136500	0.252100	0.237400	0.216200	0.248200	0.261900	0.283000	0.234500	0.243000	0.154300	0.218100	0.202200	0.335300	0.147900	0.174200
1399542.2	0.206100	0.232600	0.143600	0.358800	0.225900	0.139000	0.250500	0.235400	0.212700	0.242200	0.257700	0.275800	0.232500	0.237800	0.155100	0.213800	0.200200	0.331600	0.147300	0.173900
1404706.6	0.205300	0.233200	0.145000	0.352600	0.223500	0.138700	0.247800	0.233200	0.209600	0.238100	0.252100	0.265500	0.231100	0.234200	0.155300	0.211700	0.198600	0.336200	0.148000	0.173200
1409871.0	0.204500	0.230300	0.143400	0.354300	0.220900	0.138200	0.248300	0.228900	0.205300	0.232300	0.247100	0.256500	0.227400	0.232200	0.154100	0.205900	0.193700	0.333300	0.145800	0.169400
1415035.3	0.194400	0.220400	0.131600	0.368700	0.209900	0.130500	0.258600	0.224700	0.201700	0.226600	0.238000	0.243200	0.221300	0.228800	0.147400	0.198500	0.186900	0.338300	0.141000	0.166700
1420199.7	0.192200	0.218500	0.131000	0.356600	0.203100	0.131900	0.252400	0.219500	0.195600	0.220600	0.231300	0.233400	0.215700	0.223800	0.145900	0.193400	0.185900	0.330900	0.142500	0.170500
1425364.0	0.196000	0.223100	0.135800	0.350200	0.211000	0.134500	0.252300	0.224200	0.198800	0.223100	0.234900	0.237300	0.223200	0.224000	0.150300	0.197600	0.189200	0.338000	0.146300	0.171600
1430528.4	0.193900	0.222600	0.135300	0.349700	0.208300	0.133600	0.252600	0.220600	0.195300	0.217700	0.230100	0.230800	0.219800	0.221800	0.148000	0.192900	0.184100	0.335700	0.143600	0.168300
1435692.8	0.197600	0.225700	0.138400	0.330100	0.213600	0.136300	0.245200	0.224500	0.197500	0.220300	0.233400	0.235700	0.225700	0.221600	0.150300	0.196000	0.186300	0.330900	0.146900	0.171400
1440857.1	0.191800	0.219700	0.140000	0.321200	0.205800	0.135600	0.240200	0.215800	0.189600	0.210300	0.222200	0.223700	0.215900	0.212400	0.148400	0.189400	0.182400	0.324200	0.145000	0.169600
1446021.5	0.188000	0.214800	0.133500	0.339600	0.197800	0.132200	0.248800	0.213000	0.187800	0.207600	0.218700	0.213800	0.212400	0.213200	0.144300	0.184500	0.177700	0.335000	0.140500	0.165800
1451185.9	0.192200	0.219500	0.138900	0.321300	0.203700	0.137700	0.240800	0.216300	0.188900	0.208800	0.220300	0.217900	0.217600	0.211700	0.149200	0.187700	0.181400	0.328300	0.147000	0.170800
1456350.2	0.188300	0.213400	0.132000	0.327400	0.195300	0.130800	0.245500	0.213700	0.187300	0.205400	0.213800	0.209200	0.212600	0.211300	0.144700	0.184000	0.175300	0.327800	0.141400	0.166100
1461514.6	0.188000	0.214400	0.136400	0.317700	0.198600	0.132900	0.240700	0.213900	0.186300	0.203400	0.213900	0.212000	0.215500	0.206800	0.145500	0.183800	0.177800	0.324900	0.143900	0.169300
1466678.9	0.186000	0.210200	0.130400	0.333900	0.193200	0.130600	0.249000	0.213800	0.185600	0.203100	0.210600	0.207500	0.214000	0.209200	0.142400	0.181400	0.175100	0.336000	0.141000	0.167500
1471843.3	0.184100	0.207100	0.133200	0.341900	0.197500	0.130800	0.253500	0.217200	0.187900	0.204700	0.211900	0.209800	0.218500	0.212200	0.143900	0.182700	0.176400	0.339800	0.143000	0.168400
1477007.7	0.185400	0.209800	0.133700	0.313300	0.193000	0.133000	0.239300	0.213500	0.184500	0.200600	0.208200	0.204100	0.213800	0.205200	0.144200	0.181000	0.173800	0.322100	0.143000	0.165800
1482172.0	0.182300	0.207000	0.133800	0.310600	0.191500	0.132300	0.240200	0.212000	0.182300	0.197300	0.204600	0.202900	0.211800	0.201800	0.143100	0.178800	0.174200	0.322500	0.142600	0.168700
1487336.4	0.184000	0.208900	0.137800	0.300600	0.190700	0.135000	0.235200	0.211800	0.180800	0.195600	0.203300	0.200400	0.212400	0.199600	0.144400	0.179000	0.174100	0.320100	0.143400	0.169600
1492500.8	0.183000	0.207900	0.135400	0.311600	0.190900	0.133000	0.241000	0.212100	0.181900	0.196900	0.202700	0.199800	0.214800	0.202100	0.142800	0.178500	0.172000	0.325300	0.142800	0.167200
1497665.1	0.183600	0.206000	0.135900	0.298600	0.186500	0.133200	0.232700	0.210000	0.179800	0.193900	0.199600	0.196900	0.210900	0.197800	0.142700	0.177600	0.170100	0.315700	0.142200	0.165800
1502829.5	0.187300	0.212300	0.145400	0.278700	0.193400	0.139200	0.227000	0.213300	0.182500	0.195800	0.203500	0.205500	0.216200	0.196100	0.147700	0.181500	0.174800	0.315300	0.147100	0.171200
